Timestamp,language_select,city,vienna_district,vienna_street,graz_district,graz_street,country,city_other,zip_other,other_street,freq_work,freq_services,freq_leisure,freq_oth,duration_work_walk,duration_work_pt,duration_work_ice,duration_work_ev,duration_work_taxi,duration_work_carsh,duration_work_motor,duration_work_bike,duration_work_ebike,duration_work_bikesh,duration_work_scooter,duration_work_scootersh,duration_services_walk,duration_services_pt,duration_services_ice,duration_services_ev,duration_services_taxi,duration_services_carsh,duration_services_motor,duration_services_bike,duration_services_ebike,duration_services_bikesh,duration_services_scooter,duration_services_scootersh,duration_leisure_walk,duration_leisure_pt,duration_leisure_ice,duration_leisure_ev,duration_leisure_taxi,duration_leisure_carsh,duration_leisure_motor,duration_leisure_bike,duration_leisure_ebike,duration_leisure_bikesh,duration_leisure_scooter,duration_leisure_scootersh,freq_activemob,prevent_distance,prevent_safety,prevent_time,prevent_weather,prevent_physical,prevent_inconvenience,prevent_knowledge,prevent_amenities,prevent_pollution,prevent_other,improve_calming,improve_safety,improve_protectedbl,improve_pedestrianz,improve_sidewalk,improve_connection,improve_parking,improve_sercvices,improve_green,improve_amenities,improve_shared,improve_water,improve_air,improve_info,improve_other,switch_improve,priority_green,priority_safety,priority_scenic,priority_distance,priority_time,priority_amenities,outcome_health,outcome_environment,outcome_cost,outcome_comforttime,outcome_wellbeing,outcome_social,outcome_congestion,outcome_other,state_district,state_city,switch_improve_freq,kn_env_climate,kn_env_action,kn_subj_car,kn_actm_air,kn_actm_health,aw_env_climate,aw_env_future,aw_subj_ecotrans,aw_subj_transmode,kn_subj_exercise,kn_health_air,kn_health_warnings,pn_eco_climate,pn_eco_nature,pn_eco_protect,pn_health_activity,pn_health_lifestlye,pn_health_wellbeing,pn_general_social,pn_general_urbanenv,sn_peers,sn_community,sn_friends,sn_colleagues,sn_neighbors,sn_city,pn_time_traffic,pbc_shared,pbc_info,pbc_safety,pbc_affordable,pbc_prioritization,pbc_community,pbc_green,pbc_air,gender,age,education,household,employment,income
11-07-25 8:15,2,1,16,,,,,,,,3.5,1.5,3.5,,0,52,15,0,0,0,0,33,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,5,33,33,0,0,0,0,15,0,0,0,0,3.5,2,3,3,4,1,1,1,2,1,,3,4,3,1,2,3,1,4,4,4,1,3,3,3,,4,,,,,,,,,,,,,,,,,,3,3,2,4,3,2,4,3,1,4,4,3,1,4,3,4,4,5,2,3,3,3,2,1,3,3,4,1,3,3,2,2,3,3,3,1,30,2,,1,5500
11-07-25 9:07,2,1,2,,,,,,,,5.5,3.5,1.5,,0,33,0,0,0,0,0,15,0,0,0,0,5,5,0,0,0,70,0,5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,8.5,,,,,,,,,,,4,4,4,4,4,4,3,4,4,3,3,3,4,4,,,4,5,2,3,3,4,4,5,3,3,4,4,4,,4,4,5,5,5,4,5,4,5,4,3,4,4,3,4,3,3,3,4,4,4,3,4,3,3,3,3,3,3,4,3,3,4,3,4,3,3,3,0,60,3,,1,3500
11-07-25 9:15,2,1,16,,,,,,,,3.5,3.5,3.5,,0,33,0,0,0,0,0,33,0,0,0,0,15,5,0,0,0,0,0,33,33,0,0,0,15,15,0,0,0,0,0,15,0,0,0,0,5.5,,,,,,,,,,,5,5,5,5,5,4,5,4,5,5,4,4,5,4,,,3,5,3,4,4,2,4,5,3,4,4,3,5,,2,2,5,5,5,5,5,5,2,5,5,4,5,5,5,4,3,5,5,5,5,3,5,3,3,3,3,2,2,4,3,4,5,5,5,3,4,4,0,40,4,,1,2400
11-07-25 9:52,1,1,5,,,,,,,,3.5,5.5,5.5,,33,15,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,33,33,0,33,33,0,0,33,0,0,0,0,8.5,,,,,,,,,,,5,4,5,5,5,5,5,5,5,5,3,3,4,3,,,5,5,5,3,3,3,4,5,1,2,4,3,5,,3,3,5,5,5,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,5,5,5,3,5,3,1,40,4,2,1,7000
11-07-25 11:28,2,1,16,,,,,,,,1.5,8.5,5.5,,52,33,0,0,0,0,0,0,0,15,0,0,33,5,0,0,0,0,0,15,0,15,0,0,33,33,0,0,0,0,0,52,0,33,0,0,8.5,,,,,,,,,,,5,5,5,5,4,4,5,4,5,3,5,5,4,5,,,5,5,4,2,2,3,5,5,5,5,5,4,5,,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,3,3,3,5,5,5,5,5,5,5,5,5,0,30,3,,6,2400
11-07-25 12:58,1,1,23,,,,,,,,3.5,1.5,1.5,,5,15,0,0,0,0,0,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,33,70,0,0,0,0,0,0,0,0,0,0,5.5,,,,,,,,,,,1,4,1,3,4,5,1,4,4,3,3,4,5,4,,,2,2,3,5,5,5,4,4,4,1,4,3,2,,4,5,4,5,4,3,4,2,4,4,4,4,3,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,5,1,1,2,4,4,0,40,4,2,1,3500
11-07-25 16:31,2,1,3,,,,,,,,3.5,5.5,1.5,,5,15,0,0,0,0,0,15,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,33,0,0,0,0,0,33,0,0,0,0,3.5,5,5,1,3,3,4,1,4,3,,4,4,5,5,5,4,5,5,5,4,3,3,4,2,,5,,,,,,,,,,,,,,,,,,5,5,4,5,5,5,5,3,4,5,3,4,4,4,4,4,4,4,3,4,2,3,2,2,1,2,4,3,2,5,1,5,4,4,4,0,21,3,,6,2400
14-07-25 8:00,2,1,11,,,,,,,,5.5,3.5,3.5,,5,0,0,70,0,0,0,0,0,0,0,0,15,15,0,33,0,0,0,0,0,0,0,0,15,15,0,33,0,0,33,0,33,0,0,0,3.5,5,2,4,5,5,4,1,1,1,,1,3,4,3,4,3,1,5,4,2,1,4,5,4,,4,,,,,,,,,,,,,,,,,,5,4,2,4,4,3,4,4,3,5,4,3,4,4,4,4,4,3,2,4,3,3,3,3,3,3,3,2,2,4,1,2,3,3,4,1,60,1,,1,4500
14-07-25 9:05,2,1,2,,,,,,,,8.5,3.5,1.5,,5,5,0,0,0,0,0,0,0,0,0,0,5,5,15,0,0,0,0,0,0,0,0,0,15,15,15,0,0,0,0,0,0,0,0,0,3.5,3,2,2,2,2,3,2,2,2,,3,3,4,4,3,4,2,4,3,4,4,4,4,4,,3,,,,,,,,,,,,,,,,,,5,5,4,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,5,5,5,5,4,4,3,4,3,3,3,0,30,2,,1,2400
14-07-25 10:18,2,1,21,,,,,,,,3.5,3.5,1.5,,15,33,0,0,0,0,0,0,0,0,0,0,5,33,0,0,0,0,0,0,0,0,0,0,15,52,0,0,0,0,0,0,0,0,0,0,5.5,,,,,,,,,,,4,5,5,5,5,5,5,5,5,4,5,4,5,4,,,4,4,4,5,5,5,5,5,5,4,5,5,5,,3,4,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,1,3,3,4,5,5,5,3,5,5,0,40,4,,1,3500
14-07-25 10:48,2,1,2,,,,,,,,5.5,8.5,8.5,,70,15,33,33,33,33,15,33,33,15,15,33,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.5,,,,,,,,,,,1,5,5,5,5,5,3,4,4,3,3,3,5,3,,,2,5,2,3,3,4,5,4,3,3,3,3,3,,4,5,3,4,4,4,4,4,1,5,4,5,5,5,5,3,3,3,4,4,3,3,4,3,3,3,3,3,3,4,4,5,5,4,4,3,3,5,1,30,3,,,1350
14-07-25 12:56,2,1,2,,,,,,,,3.5,1.5,3.5,,5,33,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,5,33,33,0,0,0,0,0,0,0,0,0,3.5,5,5,4,2,2,4,2,4,1,,3,4,2,4,2,2,1,5,5,4,2,1,1,2,,4,,,,,,,,,,,,,,,,,,5,5,5,1,3,4,5,5,2,5,5,5,4,4,4,5,5,5,1,4,2,3,2,2,2,2,4,2,3,5,3,2,2,4,2,0,40,4,,1,7000
14-07-25 15:33,2,1,10,,,,,,,,5.5,3.5,1.5,,5,15,0,0,0,0,0,70,0,0,0,0,5,15,0,0,0,0,0,33,0,0,0,0,5,15,0,0,0,33,0,33,0,0,0,0,3.5,3,1,4,3,2,4,1,1,1,,5,2,5,4,2,5,1,1,3,2,2,1,1,2,,5,,,,,,,,,,,,,,,,,,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,2,4,1,2,5,4,5,2,2,2,0,40,4,,1,5500
15-07-25 11:55,2,1,10,,,,,,,,5.5,5.5,5.5,,5,0,70,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,5,5,5,2,5,5,1,5,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,60,2,,1,99
15-07-25 17:04,2,1,6,,,,,,,,5.5,3.5,8.5,,0,33,0,0,0,0,0,15,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,15,33,0,0,0,0,0,33,0,0,0,0,8.5,,,,,,,,,,,3,4,3,2,5,5,5,5,3,4,3,2,2,4,,,3,2,3,5,5,5,5,5,5,5,5,5,5,,2,4,5,5,5,5,5,4,4,5,5,5,5,5,5,4,3,4,5,5,5,5,5,5,5,3,4,4,2,5,2,3,3,4,5,4,2,3,0,60,4,,1,7000
16-07-25 8:06,2,1,14,,,,,,,,3.5,1.5,1.5,,0,0,0,0,0,0,0,33,0,0,0,0,5,5,0,0,0,0,0,0,5,0,0,0,15,5,0,0,0,0,0,15,5,0,0,0,8.5,,,,,,,,,,,5,3,5,5,4,4,5,3,4,3,2,1,1,2,,,5,5,5,3,3,1,4,5,4,5,5,1,4,,4,3,5,5,5,4,5,5,2,5,5,3,5,3,5,4,3,4,5,5,5,2,5,2,1,2,1,1,1,4,1,1,5,1,5,5,3,1,1,40,4,,1,4500
16-07-25 15:54,1,3,,,,,,,,,3.5,3.5,1.5,,5,33,0,0,0,0,0,0,0,0,0,0,5,33,0,0,0,0,0,0,0,0,0,0,5,33,0,0,0,0,0,0,0,0,0,0,3.5,5,5,5,5,5,4,5,3,1,,3,3,5,5,3,3,3,3,4,4,4,3,3,3,,4,,,,,,,,,,,,,,,,,,5,5,5,5,5,4,5,5,5,5,3,5,5,3,3,4,4,4,3,4,4,4,5,5,5,5,5,3,3,5,3,4,3,4,3,0,40,5,3,1,7000
17-07-25 14:57,2,1,2,,,,,,,,5.5,3.5,3.5,,5,15,15,0,0,0,0,0,33,0,0,0,15,0,15,0,0,0,0,0,52,0,0,0,15,5,33,0,15,0,0,15,15,0,0,0,3.5,4,2,5,3,1,3,1,2,1,,3,3,3,3,3,3,2,4,3,4,2,2,3,3,,4,,,,,,,,,,,,,,,,,,5,4,4,4,4,3,5,5,4,5,4,5,4,4,4,5,5,5,3,4,3,3,3,3,3,3,3,2,2,3,3,2,2,2,3,1,40,4,,1,10000
17-07-25 17:55,1,3,,,,,,,,,3.5,3.5,3.5,,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,1.5,5,4,4,4,1,4,3,4,3,,3,3,3,3,4,3,1,2,4,3,3,3,3,3,,3,,,,,,,,,,,,,,,,,,5,5,2,3,3,2,4,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,40,5,1,1,4500
21-07-25 18:22,1,3,,,,,,,,,5.5,3.5,3.5,,5,0,0,0,0,0,0,0,0,0,0,0,15,0,33,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,52,0,0,0,0,5.5,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,4,5,5,,,4,4,4,2,2,3,5,5,2,3,4,3,4,,5,4,4,5,5,4,4,4,4,5,4,2,5,5,5,4,5,5,5,5,5,4,5,4,4,4,4,4,2,4,2,3,5,4,4,3,4,4,1,50,5,3,1,4500
22-07-25 9:35,2,1,3,,,,,,,,3.5,3.5,5.5,,0,52,0,0,0,0,0,52,0,0,0,0,15,33,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,8.5,,,,,,,,,,,4,4,4,5,4,5,5,5,5,4,3,3,4,3,,,5,4,4,5,5,3,5,5,4,4,5,4,4,,3,4,4,5,5,5,5,5,4,5,5,5,5,4,4,5,5,5,5,5,5,4,5,4,4,4,4,2,3,4,2,3,4,4,5,4,5,4,1,30,4,,1,5500
22-07-25 9:50,1,1,5,,,,,,,,5.5,1.5,1.5,,15,33,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,15,33,0,0,0,0,0,0,0,0,0,0,5.5,,,,,,,,,,,4,3,4,4,4,4,5,4,4,4,3,3,4,3,,,4,4,3,2,3,4,4,5,3,4,4,2,3,,4,3,4,5,5,4,5,5,5,5,4,3,4,2,3,4,2,4,4,4,4,3,5,4,4,4,5,3,4,5,1,3,4,4,5,2,3,2,1,30,4,5,1,2400
22-07-25 10:03,2,1,3,,,,,,,,5.5,3.5,3.5,,15,33,0,0,0,0,0,33,0,0,0,0,15,33,0,0,0,0,0,33,0,0,0,0,15,52,0,0,0,0,0,33,0,0,0,0,5.5,,,,,,,,,,,1,1,4,3,3,2,2,1,5,3,1,1,2,3,,,3,4,4,3,3,2,2,4,1,4,3,1,3,,4,4,4,5,5,4,5,3,4,5,4,2,3,2,4,4,4,5,4,4,4,1,3,3,3,2,2,1,2,3,1,3,4,3,3,1,2,2,1,30,4,,1,4500
22-07-25 10:16,2,1,2,,,,,,,,0,8.5,5.5,,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,5,0,0,0,0,3.5,5,1,1,3,1,4,1,4,1,,3,3,3,3,3,5,3,5,4,5,3,3,4,3,,4,,,,,,,,,,,,,,,,,,5,5,5,5,4,4,5,5,2,5,4,4,4,1,5,4,4,4,2,5,4,4,2,1,2,3,2,1,2,4,3,5,2,2,1,1,30,3,,1,3500
22-07-25 10:22,2,1,2,,,,,,,,3.5,1.5,8.5,,5,33,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,52,15,0,0,0,0,0,0,0,0,0,0,1.5,5,3,4,2,2,3,4,2,2,,4,4,4,5,5,4,4,5,5,3,3,3,4,4,,4,,,,,,,,,,,,,,,,,,5,5,4,4,5,3,5,4,4,5,3,4,4,4,4,4,3,5,4,5,3,1,2,2,1,1,4,4,5,5,3,4,4,5,4,0,30,4,,1,2400
28-07-25 9:19,2,1,15,,,,,,,,3.5,5.5,5.5,,52,33,0,0,0,0,0,33,0,0,0,0,15,15,0,0,0,15,0,5,0,0,0,0,33,33,0,0,0,0,0,15,0,0,0,0,8.5,,,,,,,,,,,4,4,5,5,4,4,5,3,5,4,3,3,4,4,,,5,4,4,3,3,4,4,5,3,4,5,5,4,,2,3,5,5,5,5,5,5,4,5,5,4,5,4,4,5,5,5,5,5,5,5,5,4,4,5,4,3,3,5,3,3,5,4,5,4,5,5,1,30,4,,1,4500
28-07-25 9:48,1,1,10,,,,,,,,3.5,1.5,5.5,,0,0,0,0,0,0,0,15,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,8.5,,,,,,,,,,,5,3,5,5,4,3,5,2,3,3,2,2,3,3,,,3,5,5,1,2,1,4,5,4,4,4,2,2,,4,3,3,5,5,5,5,5,5,5,4,5,5,4,4,5,5,5,5,5,4,3,5,3,2,2,1,2,2,4,1,2,5,4,5,1,2,3,1,40,4,2,1,10000
28-07-25 9:49,2,1,10,,,,,,,,3.5,3.5,3.5,,33,15,0,0,0,0,0,52,70,15,0,0,33,5,0,0,0,0,0,70,0,5,0,0,33,15,0,0,0,0,0,70,0,0,0,0,8.5,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,5,5,5,3,4,5,5,5,5,5,5,5,5,,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,60,2,,1,3500
28-07-25 11:55,2,1,16,,,,,,,,5.5,1.5,1.5,,5,0,0,0,0,0,0,70,0,0,0,0,15,5,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,8.5,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,4,5,1,5,5,4,5,5,5,5,5,5,5,,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,30,4,,1,4500
28-07-25 12:03,1,1,16,,,,,,,,3.5,3.5,3.5,,33,33,5,5,5,5,5,33,5,5,5,5,15,5,5,5,5,5,5,15,5,5,5,5,15,15,5,5,5,5,5,15,5,5,5,5,5.5,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,5,5,4,4,4,4,5,5,5,5,5,5,5,,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,40,4,2,1,3500
28-07-25 17:44,2,1,14,,,,,,,,5.5,3.5,3.5,,0,0,0,0,0,0,0,33,70,70,70,70,5,5,0,0,0,0,0,5,0,0,0,0,15,15,0,0,0,0,0,33,0,0,0,0,8.5,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,3,3,3,5,5,3,4,4,4,5,4,4,4,,3,3,,5,5,5,5,5,3,5,4,4,4,3,4,1,1,1,4,4,5,5,4,1,3,4,4,1,1,5,2,2,5,1,5,1,1,1,1,50,3,,1,3500
28-07-25 17:46,2,1,23,,,,,,,,5.5,3.5,3.5,,33,33,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,8.5,,,,,,,,,,,4,4,4,4,4,4,3,4,4,4,3,4,4,4,,,1,2,2,2,2,1,4,4,4,3,4,3,2,,3,4,4,5,5,5,5,5,4,5,4,4,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,5,3,4,4,4,4,0,30,4,,1,3500
28-07-25 18:16,2,1,16,,,,,,,,3.5,1.5,1.5,,70,33,15,0,0,0,0,70,0,0,0,0,15,15,33,0,0,0,0,70,0,0,0,0,33,52,33,0,0,0,0,0,0,0,0,0,5.5,,,,,,,,,,,5,5,5,4,4,4,4,3,5,4,4,3,3,3,,,4,4,3,5,5,4,5,5,4,3,4,2,2,,3,3,4,5,5,5,4,3,2,3,2,1,3,1,1,4,4,4,5,5,5,3,4,2,1,3,2,1,1,3,2,3,5,4,5,3,4,4,0,50,4,,1,2400
28-07-25 21:05,2,1,12,,,,,,,,3.5,1.5,3.5,,33,15,0,0,0,0,0,0,0,0,0,0,33,52,0,0,0,0,0,0,0,0,0,0,15,33,0,0,33,0,0,0,0,0,0,0,3.5,5,4,5,3,3,5,1,1,2,,4,3,5,4,5,3,5,4,5,3,2,3,3,3,,4,,,,,,,,,,,,,,,,,,5,5,5,4,4,4,5,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,5,3,5,1,5,3,0,60,4,,1,99
29-07-25 0:36,2,1,8,,,,,,,,5.5,3.5,1.5,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,15,5,5,5,5,5,5,5,5,5,5,5,5,5.5,,,,,,,,,,,3,4,4,5,2,4,3,5,5,5,4,5,4,3,,,3,4,5,2,1,3,4,3,4,5,5,3,3,,4,3,4,5,5,4,5,4,3,4,3,4,5,4,4,3,3,4,5,4,4,3,4,5,3,4,3,3,3,2,3,3,3,3,3,3,5,4,1,67,3,,5,2400
29-07-25 7:08,2,1,14,,,,,,,,1.5,5.5,3.5,,5,33,0,0,0,0,0,52,0,0,0,0,5,0,15,0,0,0,0,5,0,0,0,0,5,33,15,0,0,0,0,5,0,0,0,0,5.5,,,,,,,,,,,2,4,1,4,5,3,3,5,4,3,1,3,3,4,,,2,2,3,5,4,2,2,1,4,5,4,3,2,,3,3,4,3,2,4,5,5,1,5,1,2,5,4,4,1,1,1,4,4,5,3,4,2,2,1,1,1,1,4,2,4,3,4,3,1,1,1,1,60,3,,1,7000
29-07-25 23:12,2,1,15,,,,,,,,3.5,3.5,3.5,,5,33,0,33,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,15,15,0,0,15,0,0,33,0,0,0,0,3.5,5,4,4,5,1,3,3,2,2,,4,5,5,5,5,5,4,2,5,3,2,2,2,3,,5,,,,,,,,,,,,,,,,,,4,4,5,4,5,4,4,4,3,5,4,4,3,3,3,4,4,5,4,5,3,3,3,3,3,3,3,2,3,5,5,5,5,5,3,1,40,3,,1,5500
30-07-25 15:20,2,1,13,,,,,,,,0,5.5,8.5,,0,0,0,0,0,0,0,0,0,0,0,0,33,52,0,0,0,0,0,15,0,0,0,0,52,70,0,0,0,0,0,33,0,0,0,0,8.5,,,,,,,,,,,4,4,5,5,3,4,5,5,5,4,2,3,5,4,,,4,3,5,3,3,3,5,5,4,4,5,3,5,,4,4,5,5,5,5,5,5,5,5,5,2,5,4,5,4,5,5,4,4,4,4,5,3,3,4,3,3,3,5,2,3,5,5,5,4,4,4,1,67,5,,5,3500
30-07-25 15:28,2,1,19,,,,,,,,5.5,3.5,8.5,,15,33,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,8.5,,,,,,,,,,,5,5,3,5,5,5,5,4,4,5,5,4,4,4,,,5,5,5,5,5,5,2,3,3,5,4,3,4,,3,3,4,5,5,5,5,4,4,4,4,4,4,4,3,3,3,4,3,3,4,3,4,3,2,2,2,2,2,2,5,4,5,3,5,2,3,2,0,40,4,,1,99
30-07-25 15:32,2,1,10,,,,,,,,0,3.5,3.5,,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,5,1,5,5,2,5,1,1,1,,1,3,2,3,2,1,1,3,3,1,1,1,1,1,,3,,,,,,,,,,,,,,,,,,5,5,1,1,3,1,3,3,3,2,3,2,1,1,2,1,1,1,1,1,1,1,2,2,2,3,1,3,3,3,1,1,1,1,3,0,67,2,,5,2400
30-07-25 15:41,2,1,13,,,,,,,,1.5,8.5,8.5,,15,15,0,0,0,0,0,0,0,0,0,0,33,33,33,0,0,0,0,0,0,0,0,0,70,33,33,0,0,0,0,0,0,0,0,0,8.5,,,,,,,,,,,4,4,4,3,4,3,3,4,4,4,3,3,4,3,,,1,4,3,3,3,3,5,5,4,3,4,3,4,,5,3,3,5,5,5,5,5,5,5,3,3,5,2,3,3,4,4,5,5,5,3,4,3,3,3,3,3,3,3,1,1,4,2,2,1,1,3,1,50,4,,1,7000
30-07-25 15:44,2,3,,,,,,,,,5.5,3.5,1.5,,5,5,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,0,5,0,0,0,0,15,5,0,0,0,0,0,5,0,0,0,0,8.5,,,,,,,,,,,5,3,4,3,4,3,3,5,4,4,3,3,5,3,,,3,5,4,4,4,5,5,5,4,3,4,4,5,,2,3,5,5,5,5,5,4,4,5,5,5,5,5,4,4,4,5,5,5,5,4,5,4,4,4,4,4,4,5,3,3,5,4,5,3,4,5,0,40,4,,1,2400
30-07-25 15:52,2,1,2,,,,,,,,0,5.5,5.5,,5,5,5,5,5,5,5,5,5,5,5,5,33,5,5,5,5,5,5,33,5,5,5,5,5,5,5,5,5,5,5,33,5,5,5,5,8.5,,,,,,,,,,,5,5,5,5,5,5,4,4,5,4,4,4,5,5,,,5,4,4,5,5,4,5,4,4,4,5,3,4,,5,5,5,5,5,5,5,5,4,5,5,5,5,3,4,5,4,5,5,5,5,4,5,4,5,4,3,4,3,5,1,4,4,1,5,1,1,2,0,67,5,,5,10000
30-07-25 15:56,2,1,2,,,,,,,,0,3.5,3.5,,33,33,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0,0,0,0,0,8.5,,,,,,,,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,,,5,5,5,5,5,5,3,3,3,3,3,3,3,,3,3,5,5,5,5,5,5,1,5,5,1,5,1,5,5,5,5,5,5,5,1,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,67,3,,5,99
30-07-25 15:57,2,1,13,,,,,,,,0,1.5,8.5,,70,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,70,0,33,0,0,0,0,0,0,0,0,0,8.5,,,,,,,,,,,1,4,4,5,2,1,1,3,4,1,1,3,3,1,,,5,5,5,4,4,2,5,3,4,2,4,3,3,,4,4,3,5,4,4,3,2,4,4,4,4,5,5,5,3,3,3,5,5,5,1,3,3,3,1,1,1,1,3,1,1,1,1,1,1,1,3,1,60,5,,2,10000
30-07-25 16:02,2,1,17,,,,,,,,5.5,3.5,1.5,,70,33,0,0,0,0,0,52,0,0,0,0,70,15,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0,0,0,0,0,0,0,5.5,,,,,,,,,,,5,4,5,4,5,5,4,5,5,4,3,4,5,4,,,4,4,5,2,2,3,5,4,3,3,5,3,4,,4,4,4,5,4,4,4,3,3,5,5,5,5,5,3,4,3,3,4,4,4,3,4,3,3,2,2,2,2,3,3,4,5,5,5,4,4,4,0,50,2,,1,2400
30-07-25 16:04,2,1,9,,,,,,,,1.5,5.5,5.5,,33,15,0,0,0,0,0,15,0,0,0,0,5,15,0,0,0,0,0,15,0,0,0,0,15,33,0,0,0,0,0,33,0,0,0,0,5.5,,,,,,,,,,,5,5,5,4,4,5,5,5,5,5,4,4,4,4,,,3,4,5,4,4,5,5,5,3,4,4,2,4,,2,4,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,4,5,5,4,5,4,3,3,4,3,3,5,4,5,4,4,4,0,67,5,,5,7000
30-07-25 16:06,2,1,22,,,,,,,,0,1.5,1.5,,5,33,0,0,0,0,0,0,0,0,0,0,15,15,15,0,0,0,0,0,0,0,0,0,33,15,33,0,0,0,0,0,0,0,0,0,3.5,3,1,3,3,1,5,1,1,1,,1,3,3,2,2,1,1,1,1,1,1,3,3,3,,3,,,,,,,,,,,,,,,,,,4,5,4,5,5,4,4,5,5,5,3,4,4,5,5,5,5,5,5,5,5,4,4,4,4,3,4,2,2,1,2,3,4,2,1,0,67,2,,5,5500
30-07-25 16:07,2,1,20,,,,,,,,8.5,3.5,8.5,,33,33,0,0,0,0,0,15,0,0,0,0,15,15,0,0,0,0,0,33,0,0,0,0,70,15,15,0,0,0,0,33,0,0,0,0,8.5,,,,,,,,,,,3,3,4,3,4,5,3,3,3,4,4,3,4,5,,,2,3,3,3,3,2,5,5,3,4,5,3,3,,3,3,3,5,5,5,4,3,3,5,4,4,5,3,4,4,5,5,5,5,5,3,4,3,3,3,3,3,2,2,4,4,5,3,4,4,4,4,0,40,3,,2,99
